"","female","hisp","education","earnings","hours","week","union","uncov","region","race","marital","college_degree","age","id"
"435",1,0,12,35000,40,52,0,0,1,1,4,0,53,435
"436",0,0,12,35000,40,52,0,0,1,1,5,0,55,436
"437",1,0,16,32000,36,52,0,0,1,1,1,1,48,437
"438",0,0,12,29000,40,52,0,0,1,1,1,0,56,438
"439",0,0,12,37684,40,52,0,0,1,1,1,0,43,439
"440",0,0,12,39000,40,52,0,0,1,1,1,0,46,440
"441",1,0,14,37000,40,52,0,0,1,1,1,0,33,441
"442",1,0,14,30000,40,52,0,0,1,1,1,0,46,442
"443",0,0,13,45000,40,52,0,0,1,1,1,0,48,443
"444",1,0,12,39000,55,52,0,0,1,1,7,0,54,444
"445",1,0,16,30002,40,52,0,0,1,1,7,1,23,445
"446",0,0,13,23002,40,48,0,0,1,1,7,0,23,446
"447",0,0,18,97000,45,52,0,0,1,1,7,1,44,447
"448",0,0,12,41000,40,52,0,0,1,1,7,0,32,448
"449",0,0,14,42000,50,52,0,0,1,1,1,0,43,449
"450",0,0,16,81000,40,52,0,0,1,1,1,1,56,450
"451",1,0,10,18000,36,52,0,0,1,1,5,0,34,451
"452",0,0,13,60000,50,52,0,0,1,1,1,0,32,452
"453",1,0,12,37000,36,52,0,0,1,1,1,0,27,453
"454",0,0,12,43000,40,52,0,0,1,1,1,0,36,454
"455",1,0,12,19000,36,52,0,0,1,1,1,0,36,455
"456",0,0,12,44000,40,52,0,0,1,1,1,0,43,456
"457",1,0,12,29000,40,52,0,0,1,1,1,0,50,457
"458",1,0,12,7000,45,52,0,0,1,1,7,0,24,458
"459",1,0,16,32000,40,52,0,0,1,1,5,1,27,459
"460",1,1,12,28000,40,52,0,0,1,1,7,0,26,460
"461",0,1,12,18500,40,52,0,0,1,1,7,0,27,461
"462",0,1,12,22000,40,49,0,0,1,1,1,0,55,462
"463",0,0,12,51325,50,52,0,0,1,1,5,0,31,463
"464",0,0,12,50000,40,52,0,0,1,1,1,0,47,464
"465",0,0,12,46000,40,50,0,0,1,7,7,0,46,465
"466",1,0,12,22500,40,52,0,0,1,1,7,0,48,466
"467",0,0,12,15000,40,52,0,0,1,1,7,0,18,467
"468",0,0,12,31000,40,52,0,0,1,1,7,0,36,468
"469",1,0,16,46000,40,52,0,0,1,1,1,1,53,469
"470",0,0,13,35000,41,52,0,0,1,1,1,0,40,470
"471",0,0,14,45000,45,52,0,0,1,1,1,0,52,471
"472",1,0,12,25000,40,52,0,0,1,1,1,0,50,472
"473",0,0,13,48000,50,52,0,0,1,1,1,0,36,473
"474",1,0,12,24000,37,52,0,0,1,1,1,0,32,474
"475",0,0,9,55000,65,52,0,0,1,1,1,0,32,475
"476",1,0,13,32000,52,52,0,0,1,1,7,0,39,476
"477",0,0,12,75000,46,52,0,0,1,1,1,0,48,477
"478",0,0,16,80000,70,52,0,0,1,1,1,1,39,478
"479",1,0,8,8900,40,52,0,0,1,1,7,0,39,479
"480",0,0,16,59000,40,52,0,0,1,1,1,1,56,480
"481",1,0,13,51000,40,52,0,0,1,1,1,0,45,481
"482",0,0,12,45000,55,52,0,0,1,1,1,0,44,482
"483",1,0,12,25000,40,52,0,0,1,1,1,0,42,483
"484",0,0,14,47000,40,52,0,0,1,1,1,0,49,484
"485",1,0,18,8500,45,52,0,0,1,1,1,1,46,485
"486",0,0,12,48000,50,52,0,0,1,1,1,0,62,486
"487",0,0,12,389599,40,52,0,0,1,1,5,0,42,487
"488",0,0,13,56000,42,52,1,0,1,1,1,0,56,488
"489",0,0,18,83000,45,52,0,0,1,1,1,1,50,489
"490",0,0,13,51000,40,52,0,0,1,1,1,0,51,490
"491",1,0,13,26000,40,52,0,0,1,1,1,0,47,491
"492",0,0,12,50000,40,52,0,0,1,1,1,0,69,492
"493",1,0,14,28000,40,52,0,0,1,1,7,0,40,493
"494",0,0,14,40000,40,52,0,0,1,1,1,0,50,494
"495",1,0,18,70000,38,48,0,0,1,1,1,1,36,495
"496",0,0,18,49500,40,52,0,0,1,1,7,1,58,496
"497",0,0,12,22000,40,52,0,0,1,1,5,0,37,497
"498",0,0,16,30000,40,52,0,0,1,1,5,1,49,498
"499",0,0,18,100000,70,52,0,0,1,1,1,1,58,499
"500",0,0,16,389599,55,52,0,0,1,1,1,1,45,500
"501",1,0,18,57000,40,52,1,0,1,1,5,1,49,501
"502",0,0,16,55000,45,52,1,0,1,1,7,1,55,502
"503",0,0,12,51000,40,52,1,0,1,1,5,0,56,503
"504",1,0,12,23000,40,52,0,0,1,1,1,0,60,504
"505",0,0,16,104000,40,52,1,0,1,1,1,1,40,505
"506",0,0,18,20000,50,49,0,0,1,1,7,1,40,506
"507",0,0,16,35002,40,52,0,0,1,1,7,1,25,507
"508",0,0,16,23000,40,52,0,0,1,1,7,1,35,508
"509",0,0,13,11960,36,52,0,0,1,4,7,0,21,509
"510",0,0,16,60000,45,52,0,0,1,1,1,1,34,510
"511",1,0,20,103069,65,52,0,0,1,1,1,1,33,511
"512",0,0,12,62000,40,52,0,0,1,1,3,0,53,512
"513",1,0,16,26000,36,52,0,0,1,1,7,1,24,513
"514",1,0,14,44000,40,52,0,0,1,7,1,0,51,514
"515",0,0,12,60000,50,52,0,0,1,1,1,0,35,515
"516",1,0,14,45000,40,52,0,0,1,1,2,0,37,516
"517",0,0,12,56000,70,52,0,0,1,1,1,0,48,517
"518",1,0,14,30000,40,52,0,0,1,1,1,0,42,518
"519",0,0,12,30000,40,52,0,0,1,1,1,0,52,519
"520",0,0,13,30000,40,52,0,0,1,2,5,0,40,520
"521",1,0,16,32579,40,52,0,0,1,1,5,1,52,521
"522",0,0,12,30426,40,52,0,0,1,2,5,0,61,522
"523",0,0,12,45000,40,52,0,0,1,1,1,0,51,523
"524",1,0,14,40000,37,48,0,0,1,1,1,0,46,524
"525",1,0,18,45000,45,52,0,0,1,1,1,1,43,525
"526",0,0,16,96000,42,52,0,0,1,1,1,1,49,526
"527",0,0,12,90000,40,52,0,0,1,1,1,0,72,527
"528",1,0,14,75000,60,52,0,0,1,1,5,0,60,528
"529",0,0,16,43000,40,52,0,0,1,1,1,1,57,529
"530",0,0,13,30000,45,52,0,0,1,1,7,0,26,530
"531",0,0,12,35000,40,52,0,0,1,1,1,0,37,531
"532",1,0,13,60000,50,50,0,0,1,1,7,0,47,532
"533",0,0,18,58000,40,52,0,0,1,1,1,1,36,533
"534",0,0,13,44000,40,52,0,0,1,1,5,0,50,534
"535",0,0,13,26000,40,52,0,0,1,1,7,0,21,535
"536",1,0,12,34000,36,52,0,0,1,1,5,0,53,536
"537",0,0,20,65000,60,52,0,0,1,1,1,1,54,537
"538",1,0,16,60000,80,52,0,0,1,1,1,1,59,538
"539",1,0,16,41000,40,52,0,0,1,1,1,1,45,539
"540",0,0,13,55000,47,52,0,0,1,1,1,0,36,540
"541",1,0,13,30000,40,52,0,0,1,1,1,0,42,541
"542",0,0,13,38000,40,52,0,0,1,1,1,0,62,542
"543",0,0,16,70000,40,52,0,0,1,1,1,1,48,543
"544",1,0,16,75000,50,52,0,0,1,1,1,1,45,544
"545",0,0,16,68000,50,52,0,0,1,1,1,1,45,545
"546",1,0,16,407720,50,52,0,0,1,1,1,1,46,546
"547",0,0,14,48002,40,52,0,0,1,1,7,0,31,547
"548",0,0,16,41000,45,52,0,0,1,1,1,1,27,548
"549",0,0,16,102000,60,52,0,0,1,1,1,1,32,549
"550",1,0,16,58000,40,52,0,0,1,1,1,1,29,550
"551",0,0,14,27000,70,52,0,0,1,4,1,0,38,551
"552",0,0,16,40000,40,52,0,0,1,1,1,1,33,552
"553",1,0,18,35000,40,52,0,0,1,1,1,1,28,553
"554",1,0,16,33000,42,52,0,0,1,1,1,1,39,554
"555",0,0,16,47500,46,52,0,0,1,1,1,1,38,555
"556",1,0,12,30000,40,52,0,0,1,1,3,0,48,556
"557",0,0,13,43000,50,52,0,0,1,1,7,0,37,557
"558",1,0,13,44000,50,52,0,0,1,1,5,0,44,558
"559",1,0,16,31000,40,52,0,0,1,1,1,1,37,559
"560",0,0,12,42000,40,52,0,0,1,1,1,0,34,560
"561",1,0,16,76000,40,52,0,0,1,1,1,1,44,561
"562",0,0,12,40000,40,52,0,0,1,1,1,0,47,562
"563",0,0,10,25000,40,52,0,0,1,1,1,0,67,563
"564",0,0,16,95000,45,52,0,0,1,1,1,1,47,564
"565",1,0,16,55000,40,52,0,0,1,1,1,1,30,565
"566",0,0,16,45000,40,52,0,0,1,1,1,1,33,566
"567",0,0,16,160000,45,52,0,0,1,1,1,1,48,567
"568",1,0,16,60000,55,52,0,0,1,1,4,1,57,568
"569",1,0,16,52000,40,52,0,0,1,1,1,1,40,569
"570",0,0,18,40000,45,52,0,0,1,1,1,1,31,570
"571",1,0,18,80,45,52,0,0,1,1,1,1,53,571
"572",0,0,18,110000,45,52,0,0,1,1,1,1,57,572
"573",1,0,20,150000,50,52,0,0,1,1,1,1,47,573
"574",0,0,18,160000,60,52,0,0,1,1,1,1,50,574
"575",0,0,16,130000,40,52,0,0,1,1,1,1,50,575
"576",0,0,16,70600,50,52,0,0,1,1,6,1,56,576
"577",0,0,18,190000,45,52,0,0,1,1,1,1,53,577
"578",0,0,16,50000,40,52,0,0,1,1,1,1,54,578
"579",0,0,16,200000,50,52,0,0,1,1,1,1,52,579
"580",0,0,16,46000,40,52,0,0,1,1,7,1,28,580
"581",0,0,12,80000,75,52,0,0,1,1,1,0,47,581
"582",0,0,13,62500,40,52,1,0,1,1,1,0,61,582
"583",0,0,16,50000,40,52,0,0,1,1,1,1,32,583
"584",1,0,16,70000,40,52,0,0,1,1,1,1,34,584
"585",0,0,18,106000,55,52,1,0,1,1,1,1,42,585
"586",0,0,18,95000,50,52,0,0,1,1,1,1,50,586
"587",0,0,14,100000,40,52,0,0,1,1,5,0,46,587
"588",1,0,14,46000,50,52,0,0,1,1,5,0,50,588
"589",1,0,13,45000,40,52,0,0,1,1,7,0,21,589
"590",0,0,18,55000,55,52,0,0,1,1,1,1,43,590
"591",0,0,16,32242,40,52,0,0,1,1,1,1,42,591
"592",1,0,16,28000,40,52,0,0,1,1,7,1,24,592
"593",0,0,12,34400,56,52,0,0,1,1,1,0,40,593
"594",0,0,13,22000,50,52,0,0,1,1,5,0,28,594
"595",0,0,14,33000,42,52,0,0,1,1,1,0,26,595
"596",1,0,16,27000,40,52,0,0,1,1,1,1,24,596
"597",0,0,13,54000,42,52,0,0,1,1,7,0,21,597
"598",0,0,14,120000,50,52,0,0,1,1,1,0,40,598
"599",0,0,16,120000,50,52,0,0,1,1,1,1,48,599
"600",0,0,16,32000,40,52,0,0,1,1,1,1,50,600
"601",0,0,18,64000,50,52,0,0,1,1,7,1,42,601
"602",0,0,16,38000,50,52,0,0,1,1,7,1,42,602
"603",1,0,14,42000,40,52,0,0,1,1,5,0,44,603
"604",1,0,18,53500,45,52,0,0,1,1,1,1,44,604
"605",0,0,16,60000,47,52,0,0,1,1,1,1,49,605
"606",0,0,12,20000,40,52,0,0,1,1,5,0,47,606
"607",1,0,12,29800,40,52,0,0,1,1,7,0,22,607
"608",1,0,12,23000,40,52,0,0,1,1,1,0,58,608
"609",0,0,14,32400,40,52,0,0,1,7,5,0,33,609
"610",1,0,16,49000,40,52,0,0,1,1,5,1,33,610
"611",1,0,16,50000,40,52,0,0,1,1,1,1,52,611
"612",1,0,16,32000,40,52,0,0,1,1,1,1,34,612
"613",0,0,16,389599,60,52,0,0,1,1,1,1,47,613
"614",0,0,18,150000,50,52,0,0,1,1,1,1,64,614
"615",0,0,16,60000,50,52,0,0,1,1,1,1,56,615
"616",0,0,16,70000,50,52,0,0,1,1,1,1,47,616
"617",1,0,13,19000,40,52,0,0,1,1,5,0,29,617
"618",0,0,10,22500,36,52,0,0,1,1,7,0,30,618
"619",1,0,18,45000,40,52,0,0,1,1,7,1,28,619
"620",1,0,16,40000,40,52,0,0,1,1,7,1,23,620
"621",1,0,12,8300,40,48,0,0,1,1,7,0,18,621
"622",1,0,18,100000,60,52,0,0,1,1,1,1,33,622
"623",1,0,14,43000,40,52,0,0,1,1,1,0,45,623
"624",0,0,16,172000,48,52,0,0,1,1,1,1,62,624
"625",0,0,16,85000,60,52,0,0,1,1,1,1,51,625
"626",1,0,18,48000,45,52,0,0,1,1,1,1,33,626
"627",0,0,16,60000,40,52,0,0,1,1,1,1,45,627
"628",0,0,16,32000,40,52,0,0,1,1,5,1,36,628
"629",1,0,16,60000,40,52,0,0,1,1,5,1,39,629
"630",0,0,18,93000,50,52,0,0,1,1,1,1,54,630
"631",1,0,18,60000,60,52,0,0,1,1,1,1,55,631
"632",0,0,13,44000,45,52,0,0,1,1,1,0,43,632
"633",1,0,16,150000,40,52,0,0,1,1,1,1,43,633
"634",1,0,16,37000,40,52,0,0,1,1,7,1,28,634
"635",0,0,16,80000,40,52,0,0,1,1,7,1,31,635
"636",0,0,16,55000,40,52,0,0,1,1,5,1,37,636
"637",1,0,13,23002,40,52,0,0,1,1,5,0,52,637
"638",0,1,13,24000,36,52,0,0,1,1,5,0,62,638
"639",0,1,16,88000,40,52,0,0,1,1,1,1,51,639
"640",1,0,16,50000,40,52,0,0,1,1,1,1,55,640
"641",0,0,13,65000,60,52,0,0,1,1,1,0,55,641
"642",1,0,16,61000,36,52,0,0,1,1,1,1,48,642
"643",0,0,18,75000,40,52,0,0,1,1,1,1,32,643
"644",1,0,16,50000,40,52,0,0,1,1,5,1,39,644
"645",0,0,12,66000,43,52,0,0,1,1,1,0,41,645
"646",1,0,13,29000,40,52,0,0,1,2,5,0,45,646
"647",1,0,13,40000,60,52,0,0,1,1,7,0,35,647
"648",1,0,20,150000,40,52,0,0,1,1,5,1,53,648
"649",0,0,12,80000,40,52,0,0,1,1,1,0,37,649
"650",0,0,12,40000,40,52,0,0,1,1,1,0,50,650
"651",0,0,16,95000,45,52,0,0,1,1,1,1,34,651
"652",0,0,16,100000,55,52,0,0,1,1,1,1,52,652
"653",0,0,16,30000,40,50,0,0,1,6,1,1,34,653
"654",0,0,14,15000,60,52,0,0,1,1,1,0,40,654
"655",1,0,16,24500,50,52,0,0,1,1,1,1,45,655
"656",0,0,12,45000,40,52,0,0,1,1,1,0,34,656
"657",0,0,16,100000,45,52,0,0,1,1,1,1,46,657
"658",1,0,12,407720,60,52,0,0,1,1,1,0,43,658
"659",0,0,16,105000,45,52,0,0,1,1,1,1,55,659
"660",1,0,18,75000,50,52,0,0,1,1,1,1,61,660
"661",0,0,18,200000,60,52,0,0,1,1,1,1,45,661
"662",0,0,12,64000,60,52,0,0,1,1,1,0,41,662
"663",1,0,12,33000,40,52,0,0,1,1,1,0,29,663
"664",0,0,12,43000,40,52,0,0,1,1,1,0,31,664
"665",1,0,14,28000,40,52,0,0,1,1,1,0,33,665
"666",0,0,13,30000,40,52,0,0,1,1,1,0,40,666
"667",0,0,20,200000,45,52,0,0,1,1,1,1,56,667
"668",0,0,13,50000,45,52,0,0,1,1,1,0,36,668
"669",1,0,16,110000,40,52,0,0,1,1,1,1,35,669
"670",0,0,16,60000,40,52,0,0,1,1,1,1,43,670
"671",0,0,16,200000,60,52,0,0,1,7,1,1,45,671
"672",1,0,16,55000,45,52,0,0,1,1,1,1,51,672
"673",1,0,14,36000,48,52,0,0,1,1,1,0,45,673
"674",0,0,18,389599,40,52,0,0,1,1,1,1,50,674
"675",0,0,16,389599,50,52,0,0,1,1,1,1,44,675
"676",1,0,16,70000,40,52,0,0,1,1,5,1,47,676
"677",0,0,14,28000,40,52,0,0,1,1,1,0,40,677
"678",1,0,16,66000,40,52,0,0,1,1,5,1,41,678
"679",1,0,16,45000,40,52,0,0,1,1,1,1,31,679
"680",0,0,12,53500,40,52,0,0,1,1,1,0,36,680
"681",0,0,18,124887,50,52,0,0,1,1,1,1,34,681
"682",0,0,16,50000,40,52,0,0,1,1,1,1,45,682
"683",0,0,16,88000,55,52,0,0,1,1,1,1,49,683
"684",0,0,16,23000,40,52,0,0,1,1,1,1,52,684
"685",0,0,16,92000,45,52,0,0,1,1,1,1,47,685
"686",0,0,16,40000,40,52,0,0,1,7,7,1,23,686
"687",0,0,13,63650,45,52,0,0,1,1,1,0,53,687
"688",0,0,13,40000,40,52,0,0,1,2,1,0,52,688
"689",1,0,13,39000,40,52,0,0,1,1,5,0,46,689
"690",0,0,13,45000,50,52,0,0,1,1,7,0,25,690
"691",0,0,18,98000,40,52,0,0,1,1,1,1,52,691
"692",1,0,14,80000,45,52,0,0,1,1,5,0,54,692
"693",0,0,16,120000,55,52,0,0,1,1,1,1,45,693
"694",0,0,14,75000,40,52,0,0,1,1,1,0,49,694
"695",0,0,13,2000,55,52,0,0,1,1,7,0,30,695
"696",0,0,13,48000,43,52,0,0,1,1,5,0,45,696
"697",0,0,16,45000,40,52,0,0,1,1,1,1,39,697
"698",1,0,18,31500,40,52,0,0,1,1,1,1,37,698
"699",1,0,16,37000,40,52,0,0,1,1,1,1,30,699
"700",0,0,18,100000,50,52,0,0,1,1,1,1,29,700
"701",0,0,14,45000,40,52,0,0,1,1,1,0,53,701
"702",1,0,14,28000,40,52,0,0,1,1,1,0,57,702
"703",0,0,13,55000,45,52,0,0,1,1,5,0,58,703
"704",0,0,16,52000,50,52,0,0,1,1,1,1,68,704
"705",1,0,16,23000,41,52,0,0,1,1,7,1,28,705
"706",0,0,12,46494,40,52,0,0,1,1,1,0,63,706
"707",1,0,12,18600,40,52,0,0,1,1,1,0,20,707
"708",0,0,16,40458,50,52,0,0,1,1,1,1,34,708
"709",0,0,12,22000,40,52,0,0,1,1,1,0,58,709
"710",1,0,13,65000,60,52,0,0,1,1,5,0,53,710
"711",0,0,16,63000,40,52,0,0,1,1,1,1,50,711
"712",0,0,12,150000,50,52,0,0,1,1,1,0,61,712
"713",1,0,20,50000,40,52,0,0,1,1,7,1,28,713
"714",0,0,18,69000,40,52,0,0,1,1,5,1,45,714
"715",0,1,12,11250,40,52,0,0,1,1,1,0,41,715
"716",0,0,12,33500,40,52,0,0,1,1,1,0,27,716
"717",1,0,12,16000,40,52,0,0,1,1,1,0,41,717
"718",0,0,11,42000,40,52,0,0,1,1,1,0,44,718
"719",1,0,13,38000,40,52,0,0,1,1,4,0,46,719
"720",0,0,16,30000,52,52,0,0,1,1,7,1,31,720
"721",0,0,11,16000,50,52,0,0,1,1,1,0,52,721
"722",0,0,20,120000,40,51,0,0,1,1,1,1,51,722
"723",0,0,14,89000,50,52,0,0,1,1,1,0,53,723
"724",1,0,18,407720,60,52,0,0,1,1,1,1,38,724
"725",0,0,16,20000,38,49,1,0,1,1,1,1,29,725
"726",0,0,16,34101,55,50,0,1,1,1,1,1,68,726
"727",1,0,12,53316,50,52,0,0,1,1,1,0,54,727
"728",0,0,13,60000,60,52,0,0,1,1,1,0,41,728
"729",1,1,12,70000,40,52,0,0,1,1,1,0,47,729
"730",0,0,14,36400,40,52,0,0,1,1,1,0,53,730
"731",1,0,16,45000,40,52,0,0,1,1,1,1,51,731
"732",1,0,13,32469,40,52,0,0,1,1,7,0,38,732
"733",1,0,11,35360,40,52,0,0,1,1,5,0,64,733
"734",0,0,14,100000,50,52,0,0,1,1,1,0,51,734
"735",1,0,18,50000,60,52,0,0,1,1,1,1,51,735
"736",0,0,14,60000,80,52,0,0,1,1,1,0,52,736
"737",0,0,14,26200,80,52,0,0,1,1,7,0,24,737
"738",1,0,12,60000,40,52,0,0,1,1,1,0,62,738
"739",0,0,12,63000,40,52,0,0,1,1,4,0,54,739
"740",1,0,13,49000,40,52,0,0,1,1,1,0,58,740
"741",0,0,13,55000,40,52,0,0,1,1,1,0,58,741
"742",1,0,12,20800,44,52,0,0,1,4,1,0,47,742
"743",0,0,12,23900,44,52,0,0,1,4,1,0,49,743
"744",1,0,12,34000,40,52,0,0,1,1,5,0,27,744
"745",0,0,13,34000,40,52,0,0,1,1,5,0,39,745
"746",1,0,12,28000,40,52,0,0,1,1,5,0,47,746
"747",0,0,12,35000,40,48,0,0,1,1,7,0,20,747
"748",1,0,14,35351,40,52,0,0,1,1,1,0,46,748
"749",0,0,18,69000,40,52,0,0,1,1,1,1,35,749
"750",1,0,16,55000,40,52,0,0,1,1,1,1,35,750
"751",0,0,12,15000,40,52,0,0,1,1,7,0,41,751
"752",0,0,12,48000,40,52,0,0,1,1,1,0,52,752
"753",1,0,14,32000,40,52,0,0,1,1,1,0,48,753
"754",0,0,16,87000,40,52,0,0,1,1,1,1,58,754
"755",1,0,12,4000,75,52,0,0,1,1,5,0,43,755
"756",1,0,12,7000,40,52,0,0,1,1,7,0,19,756
"757",0,0,13,20800,40,52,0,0,1,1,5,0,43,757
"758",0,0,16,122946,50,52,0,0,1,1,5,1,44,758
"759",0,0,16,62000,40,52,0,0,1,1,5,1,55,759
"760",0,0,16,115000,50,52,0,0,1,1,1,1,59,760
"761",0,0,12,21000,40,52,0,0,1,4,3,0,48,761
"762",0,0,12,20000,40,52,0,0,1,1,1,0,40,762
"763",1,0,12,32000,40,52,0,0,1,1,1,0,26,763
"764",1,0,12,35000,50,52,0,0,1,1,7,0,30,764
"765",0,0,12,34000,39,52,0,0,1,1,5,0,47,765
"766",0,0,12,40000,40,52,0,0,1,1,7,0,21,766
"767",0,0,18,75000,45,52,0,0,1,1,1,1,39,767
"768",0,0,18,75000,50,52,0,0,1,1,1,1,43,768
"769",0,0,12,26000,45,52,0,0,1,1,7,0,20,769
"770",1,0,12,15000,40,52,0,0,1,1,5,0,38,770
"771",1,0,14,40420,44,52,0,0,1,1,7,0,34,771
"772",1,0,12,47387,41,52,0,0,1,1,5,0,37,772
"773",0,0,13,32759,40,52,0,0,1,1,7,0,30,773
"774",1,0,20,39910,40,52,0,0,1,1,7,1,29,774
"775",1,0,18,94000,47,52,0,0,1,1,7,1,57,775
"776",0,0,13,39000,42,48,0,0,1,1,5,0,39,776
"777",1,0,12,35337,42,52,0,0,1,1,7,0,32,777
"778",0,0,12,21250,40,50,0,0,1,1,7,0,24,778
"779",0,0,12,95000,40,52,0,0,1,1,5,0,53,779
"780",1,0,13,32000,38,52,0,0,1,1,4,0,58,780
"781",0,0,14,39247,50,52,0,0,1,1,1,0,35,781
"782",0,0,12,62000,45,52,0,0,1,1,1,0,41,782
"783",0,0,20,175000,50,52,0,0,1,1,1,1,53,783
"784",0,0,13,50000,40,52,0,0,1,1,1,0,50,784
"785",1,0,14,30000,40,52,0,0,1,1,1,0,52,785
"786",0,0,13,30000,40,52,0,0,1,1,7,0,26,786
"787",1,0,16,30000,40,52,0,0,1,1,7,1,24,787
"788",0,0,13,75000,40,52,0,0,1,1,1,0,56,788
"789",1,0,13,30000,40,52,0,0,1,1,1,0,47,789
"790",1,0,13,26000,40,52,0,0,1,1,5,0,29,790
"791",1,0,11,24600,38,52,0,0,1,1,5,0,47,791
"792",0,0,13,48013,48,52,0,0,1,1,6,0,56,792
"793",0,0,12,53000,55,52,0,0,1,1,1,0,32,793
"794",1,0,14,45000,40,52,0,0,1,1,1,0,33,794
"795",0,0,18,58000,45,52,0,0,1,1,1,1,41,795
"796",1,0,18,37000,40,52,0,0,1,1,1,1,41,796
"797",0,0,16,200000,60,48,0,0,1,1,1,1,62,797
"798",1,0,12,28000,38,52,0,0,1,1,1,0,44,798
"799",0,0,12,22000,40,52,0,0,1,1,1,0,36,799
"800",1,0,16,40000,52,52,0,0,1,1,6,1,51,800
"801",1,0,16,40000,40,52,0,0,1,1,1,1,28,801
"802",0,0,12,60000,40,52,0,0,1,1,1,0,30,802
"803",1,0,13,27000,40,52,0,0,1,1,5,0,58,803
"804",1,0,16,60000,36,50,0,0,1,1,7,1,23,804
"805",0,0,13,40000,40,52,0,0,1,1,7,0,24,805
"806",0,0,13,87000,40,52,0,0,1,1,1,0,55,806
"807",1,0,13,85000,50,52,0,0,1,1,1,0,54,807
"808",0,0,18,90000,45,52,0,0,1,1,1,1,55,808
"809",1,0,18,125000,38,52,0,0,1,1,7,1,42,809
"810",0,0,12,38000,45,52,0,0,1,1,1,0,62,810
"811",0,0,20,108000,60,52,0,0,1,1,1,1,60,811
"812",1,0,14,49000,43,52,0,0,1,1,1,0,54,812
"813",0,0,18,105000,40,52,0,0,1,1,1,1,42,813
"814",0,0,12,30000,40,52,0,0,1,1,1,0,20,814
"815",1,0,14,60000,48,52,0,0,1,1,5,0,31,815
"816",0,0,12,30000,60,52,0,0,1,1,1,0,36,816
"817",1,0,13,25000,40,52,0,0,1,1,5,0,58,817
"818",1,0,13,23400,40,52,0,0,1,1,1,0,32,818
"819",0,0,12,30000,40,52,0,0,1,1,1,0,38,819
"820",0,0,18,462545,60,52,0,0,1,1,1,1,39,820
"821",0,0,18,46000,44,52,0,0,1,1,1,1,37,821
"822",1,0,16,58000,40,52,0,0,1,1,1,1,35,822
"823",0,0,14,32500,40,52,0,0,1,1,1,0,58,823
"824",1,0,16,70000,40,52,0,0,1,1,1,1,54,824
"825",1,0,14,73040,45,52,0,0,1,1,1,0,35,825
"826",0,0,18,62650,40,52,0,0,1,1,1,1,40,826
"827",0,0,12,50003,40,52,0,0,1,1,1,0,67,827
"828",0,0,12,31200,50,52,0,0,1,1,5,0,62,828
"829",1,0,16,41200,40,52,0,0,1,1,5,1,40,829
"830",0,0,12,30000,50,52,0,0,1,1,7,0,27,830
"831",1,0,12,20000,40,52,0,0,1,1,7,0,47,831
"832",0,0,14,80000,40,52,0,0,1,1,1,0,42,832
"833",0,0,14,40000,40,52,0,0,1,1,1,0,34,833
"834",1,1,16,38000,40,52,0,0,1,1,1,1,42,834
"835",0,0,18,100000,55,52,0,0,1,1,1,1,48,835
"836",1,0,16,84000,40,52,0,0,1,1,5,1,52,836
"837",0,0,12,35000,40,52,0,0,1,1,1,0,47,837
"838",1,0,14,72000,45,52,0,0,1,1,7,0,36,838
"839",0,0,12,36000,45,52,0,0,1,1,1,0,39,839
"840",1,0,13,38000,40,52,0,0,1,1,1,0,37,840
"841",0,0,12,52000,55,52,0,0,1,1,1,0,41,841
"842",0,0,16,94000,40,52,0,0,1,1,1,1,47,842
"843",1,0,13,30000,38,52,0,0,1,7,1,0,47,843
"844",1,0,12,58000,55,52,0,0,1,1,1,0,40,844
"845",0,0,20,117000,40,52,0,0,1,1,1,1,31,845
"846",0,0,12,69000,45,52,0,0,1,1,1,0,40,846
"847",0,0,12,33280,40,52,0,0,1,1,1,0,36,847
"848",0,0,13,45000,40,52,0,0,1,1,1,0,55,848
"849",1,0,13,27683,40,52,0,0,1,1,1,0,44,849
"850",1,0,13,31500,40,50,0,0,1,1,5,0,49,850
"851",0,0,13,40000,40,52,0,0,1,1,1,0,45,851
"852",1,0,13,28000,38,52,0,0,1,1,1,0,39,852
"853",0,0,12,41100,40,52,0,0,1,4,1,0,44,853
"854",1,0,12,27000,40,52,0,0,1,4,1,0,47,854
"855",0,0,13,34000,45,52,0,0,1,4,1,0,28,855
"856",1,0,13,31730,45,52,0,0,1,1,1,0,41,856
"857",0,0,13,53319,40,52,0,0,1,1,1,0,45,857
"858",0,0,12,22000,40,50,0,0,1,1,1,0,30,858
"859",0,0,12,25000,40,50,0,0,1,1,1,0,34,859
"860",1,0,12,10000,40,52,0,0,1,1,1,0,36,860
"861",0,0,14,50000,40,52,0,0,1,1,1,0,62,861
"862",1,1,16,80000,40,52,0,0,1,1,1,1,62,862
"863",0,0,12,60000,60,52,0,0,1,1,1,0,45,863
"864",1,0,13,48000,45,52,0,0,1,1,1,0,40,864
"865",0,0,14,46000,45,52,0,0,1,1,1,0,42,865
"866",1,1,16,63000,40,50,0,0,1,1,1,1,37,866
"867",1,0,16,52000,48,52,0,0,1,1,1,1,57,867
"868",0,0,12,65000,40,52,0,0,1,1,1,0,52,868
"869",1,0,16,20700,38,52,0,0,1,1,7,1,28,869
"870",0,0,12,25800,40,50,0,0,1,1,5,0,38,870
